"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1990","Cyprus","Total","Females","Number","287,064",""
"1990","Latvia","Total","Females","Number","1,427,609",""
"1990","Lithuania","Total","Females","Number","1,946,235",""
"1990","Luxembourg","Total","Females","Number","193,948",""
"1990","Hungary","Total","Females","Number","5,389,919",""
"1990","Malta","Total","Females","Number","178,535",""
"1990","Netherlands","Total","Females","Number","7,534,092",""
"1990","Austria","Total","Females","Number","3,989,903",""
"1990","Poland","Total","Females","Number","19,497,908",""
"1990","Portugal","Total","Females","Number","5,176,677",""
"1990","Romania","Total","Females","Number","11,760,564",""
"1990","Slovenia","Total","Females","Number","1,028,125",""
"1990","Slovakia","Total","Females","Number","2,701,168",""
"1990","Finland","Total","Females","Number","2,561,623",""
"1990","Sweden","Total","Females","Number","4,314,958",""
"1990","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","246,329,589",""
"1990","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","243,869,611",""
"1990","European Free Trade Association","Total","Females","Number","5,697,035",""
"1990","Iceland","Total","Females","Number","126,353",""
"1990","Liechtenstein","Total","Females","Number","14,533",""
"1990","Norway","Total","Females","Number","2,139,836",""
"1990","Switzerland","Total","Females","Number","3,416,313",""
"1990","United Kingdom","Total","Females","Number","29,383,284",""
"1990","Montenegro","Total","Females","Number",":",""
"1990","North Macedonia","Total","Females","Number",":",""
"1990","Albania","Total","Females","Number",":",""
"1990","Serbia","Total","Females","Number",":",""
"1990","Turkey","Total","Females","Number","27,381,953",""
"1990","Andorra","Total","Females","Number","24,171",""
"1990","Belarus","Total","Females","Number",":",""
"1990","Bosnia and Herzegovina","Total","Females","Number",":",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1990","Moldova","Total","Females","Number",":",""
"1990","Monaco","Total","Females","Number",":",""
"1990","Russia","Total","Females","Number",":",""
"1990","San Marino","Total","Females","Number",":",""
"1990","Ukraine","Total","Females","Number",":",""
"1990","Armenia","Total","Females","Number",":",""
"1990","Azerbaijan","Total","Females","Number",":",""
"1990","Georgia","Total","Females","Number",":",""
"1991","European Union - 27 countries (from 2020)","Total","Females","Number","215,368,606","be"
"1991","European Union - 28 countries (2013-2020)","Total","Females","Number","244,842,972","be"
"1991","European Union - 27 countries (2007-2013)","Total","Females","Number","242,378,341","b"
"1991","Euro area - 19 countries  (from 2015)","Total","Females","Number","159,521,355","b"
"1991","Euro area - 18 countries (2014)","Total","Females","Number","157,570,363","b"
"1991","Belgium","Total","Females","Number","5,106,290",""
"1991","Bulgaria","Total","Females","Number","4,399,271",""
"1991","Czechia","Total","Females","Number","5,303,641",""
"1991","Denmark","Total","Females","Number","2,610,078",""
"1991","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,253,250",""
"1991","Germany including former GDR","Total","Females","Number","41,253,250",""
"1991","Estonia","Total","Females","Number","834,200",""
"1991","Ireland","Total","Females","Number","1,770,102",""
"1991","Greece","Total","Females","Number","5,216,182",""
"1991","Spain","Total","Females","Number","19,838,598",""
"1991","France","Total","Females","Number","29,922,325",""
"1991","France (metropolitan)","Total","Females","Number","29,172,305",""
"1991","Croatia","Total","Females","Number","2,464,631","e"
"1991","Italy","Total","Females","Number","29,196,748",""
"1991","Cyprus","Total","Females","Number","294,656",""
"1991","Latvia","Total","Females","Number","1,421,705",""
"1991","Lithuania","Total","Females","Number","1,950,992",""
"1991","Luxembourg","Total","Females","Number","196,056",""
"1991","Hungary","Total","Females","Number","5,393,320",""
"1991","Malta","Total","Females","Number","183,969","b"
"1991","Netherlands","Total","Females","Number","7,590,944",""
"1991","Austria","Total","Females","Number","4,014,682",""
"1991","Poland","Total","Females","Number","19,577,208",""
"1991","Portugal","Total","Females","Number","5,163,888",""
"1991","Romania","Total","Females","Number","11,752,489",""
"1991","Slovenia","Total","Females","Number","1,029,716",""
"1991","Slovakia","Total","Females","Number","2,714,798",""
"1991","Finland","Total","Females","Number","2,572,274",""
"1991","Sweden","Total","Females","Number","4,346,613",""
"1991","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","247,133,818","be"
"1991","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","244,669,187","b"
"1991","European Free Trade Association","Total","Females","Number","5,751,072",""
"1991","Iceland","Total","Females","Number","127,443",""
"1991","Liechtenstein","Total","Females","Number","14,567",""
"1991","Norway","Total","Females","Number","2,148,836",""
"1991","Switzerland","Total","Females","Number","3,460,226",""
"1991","United Kingdom","Total","Females","Number","29,474,366",""
"1991","Montenegro","Total","Females","Number",":",""
"1991","North Macedonia","Total","Females","Number",":",""
"1991","Albania","Total","Females","Number",":",""
"1991","Serbia","Total","Females","Number",":",""
"1991","Turkey","Total","Females","Number","27,989,019",""
"1991","Andorra","Total","Females","Number","25,542",""
"1991","Belarus","Total","Females","Number",":",""
"1991","Bosnia and Herzegovina","Total","Females","Number",":",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1991","Moldova","Total","Females","Number",":",""
"1991","Monaco","Total","Females","Number",":",""
"1991","Russia","Total","Females","Number",":",""
"1991","San Marino","Total","Females","Number",":",""
"1991","Ukraine","Total","Females","Number",":",""
"1991","Armenia","Total","Females","Number",":",""
"1991","Azerbaijan","Total","Females","Number",":",""
"1991","Georgia","Total","Females","Number",":",""
"1992","European Union - 27 countries (from 2020)","Total","Females","Number","215,814,405","e"
"1992","European Union - 28 countries (2013-2020)","Total","Females","Number","245,383,074","e"
"1992","European Union - 27 countries (2007-2013)","Total","Females","Number","243,003,650",""
"1992","Euro area - 19 countries  (from 2015)","Total","Females","Number","160,129,163",""
"1992","Euro area - 18 countries (2014)","Total","Females","Number","158,175,626",""
"1992","Belgium","Total","Females","Number","5,122,765",""
"1992","Bulgaria","Total","Females","Number","4,366,016",""
"1992","Czechia","Total","Females","Number","5,306,546",""
"1992","Denmark","Total","Females","Number","2,617,672",""
"1992","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,435,461",""
"1992","Germany including former GDR","Total","Females","Number","41,435,461",""
"1992","Estonia","Total","Females","Number","828,123",""
"1992","Ireland","Total","Females","Number","1,782,776",""
"1992","Greece","Total","Females","Number","5,261,868",""
"1992","Spain","Total","Females","Number","19,925,307",""
"1992","France","Total","Females","Number","30,077,312",""
"1992","France (metropolitan)","Total","Females","Number","29,315,412",""
"1992","Croatia","Total","Females","Number","2,379,424","e"
"1992","Italy","Total","Females","Number","29,218,960",""
"1992","Cyprus","Total","Females","Number","302,814",""
"1992","Latvia","Total","Females","Number","1,414,390",""
"1992","Lithuania","Total","Females","Number","1,953,537",""
"1992","Luxembourg","Total","Females","Number","198,398",""
"1992","Hungary","Total","Females","Number","5,397,917",""
"1992","Malta","Total","Females","Number","185,938",""
"1992","Netherlands","Total","Females","Number","7,648,728",""
"1992","Austria","Total","Females","Number","4,052,348",""
"1992","Poland","Total","Females","Number","19,647,898",""
"1992","Portugal","Total","Females","Number","5,154,852",""
"1992","Romania","Total","Females","Number","11,596,272",""
"1992","Slovenia","Total","Females","Number","1,028,879",""
"1992","Slovakia","Total","Females","Number","2,712,647",""
"1992","Finland","Total","Females","Number","2,585,960",""
"1992","Sweden","Total","Females","Number","4,373,497",""
"1992","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","247,687,840","e"
"1992","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","245,308,416",""
"1992","European Free Trade Association","Total","Females","Number","5,805,869",""
"1992","Iceland","Total","Females","Number","129,480",""
"1992","Liechtenstein","Total","Females","Number","15,011",""
"1992","Norway","Total","Females","Number","2,160,275",""
"1992","Switzerland","Total","Females","Number","3,501,103",""
"1992","United Kingdom","Total","Females","Number","29,568,669",""
"1992","Montenegro","Total","Females","Number",":",""
"1992","North Macedonia","Total","Females","Number",":",""
"1992","Albania","Total","Females","Number",":",""
"1992","Serbia","Total","Females","Number",":",""
"1992","Turkey","Total","Females","Number","28,548,541",""
"1992","Andorra","Total","Females","Number","27,572",""
"1992","Belarus","Total","Females","Number",":",""
"1992","Bosnia and Herzegovina","Total","Females","Number",":",""
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1992","Moldova","Total","Females","Number",":",""
"1992","Monaco","Total","Females","Number",":",""
"1992","Russia","Total","Females","Number",":",""
"1992","San Marino","Total","Females","Number",":",""
"1992","Ukraine","Total","Females","Number",":",""
"1992","Armenia","Total","Females","Number",":",""
"1992","Azerbaijan","Total","Females","Number",":",""
"1992","Georgia","Total","Females","Number",":",""
"1993","European Union - 27 countries (from 2020)","Total","Females","Number","216,499,243","e"
"1993","European Union - 28 countries (2013-2020)","Total","Females","Number","246,140,392","e"
"1993","European Union - 27 countries (2007-2013)","Total","Females","Number","243,774,033",""
"1993","Euro area - 19 countries  (from 2015)","Total","Females","Number","160,785,071",""
"1993","Euro area - 18 countries (2014)","Total","Females","Number","158,837,147",""
"1993","Belgium","Total","Females","Number","5,144,847",""
"1993","Bulgaria","Total","Females","Number","4,315,730",""
"1993","Czechia","Total","Females","Number","5,312,284",""
"1993","Denmark","Total","Females","Number","2,626,020",""
"1993","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,674,551",""
"1993","Germany including former GDR","Total","Females","Number","41,674,551",""
"1993","Estonia","Total","Females","Number","807,998",""
"1993","Ireland","Total","Females","Number","1,793,716",""
"1993","Greece","Total","Females","Number","5,293,502",""
"1993","Spain","Total","Females","Number","20,032,645",""
"1993","France","Total","Females","Number","30,227,980",""
"1993","France (metropolitan)","Total","Females","Number","29,453,716",""
"1993","Croatia","Total","Females","Number","2,366,359","e"
"1993","Italy","Total","Females","Number","29,249,194",""
"1993","Cyprus","Total","Females","Number","310,701",""
"1993","Latvia","Total","Females","Number","1,386,941",""
"1993","Lithuania","Total","Females","Number","1,947,924",""
"1993","Luxembourg","Total","Females","Number","200,884",""
"1993","Hungary","Total","Females","Number","5,398,707",""
"1993","Malta","Total","Females","Number","187,806",""
"1993","Netherlands","Total","Females","Number","7,703,914",""
"1993","Austria","Total","Females","Number","4,089,274",""
"1993","Poland","Total","Females","Number","19,710,130",""
"1993","Portugal","Total","Females","Number","5,158,868",""
"1993","Romania","Total","Females","Number","11,587,514",""
"1993","Slovenia","Total","Females","Number","1,026,965",""
"1993","Slovakia","Total","Females","Number","2,723,925",""
"1993","Finland","Total","Females","Number","2,597,700",""
"1993","Sweden","Total","Females","Number","4,397,428",""
"1993","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","248,459,257","e"
"1993","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","246,092,898",""
"1993","European Free Trade Association","Total","Females","Number","5,852,908",""
"1993","Iceland","Total","Females","Number","130,786",""
"1993","Liechtenstein","Total","Females","Number","15,332",""
"1993","Norway","Total","Females","Number","2,172,747",""
"1993","Switzerland","Total","Females","Number","3,534,043",""
"1993","United Kingdom","Total","Females","Number","29,641,149",""
"1993","Montenegro","Total","Females","Number",":",""
"1993","North Macedonia","Total","Females","Number",":",""
"1993","Albania","Total","Females","Number",":",""
"1993","Serbia","Total","Females","Number",":",""
"1993","Turkey","Total","Females","Number","29,112,544",""
"1993","Andorra","Total","Females","Number","28,864",""
"1993","Belarus","Total","Females","Number",":",""
"1993","Bosnia and Herzegovina","Total","Females","Number",":",""
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1993","Moldova","Total","Females","Number",":",""
"1993","Monaco","Total","Females","Number",":",""
"1993","Russia","Total","Females","Number",":",""
"1993","San Marino","Total","Females","Number",":",""
"1993","Ukraine","Total","Females","Number",":",""
"1993","Armenia","Total","Females","Number",":",""
"1993","Azerbaijan","Total","Females","Number",":",""
"1993","Georgia","Total","Females","Number",":",""
"1994","European Union - 27 countries (from 2020)","Total","Females","Number","217,101,646","e"
"1994","European Union - 28 countries (2013-2020)","Total","Females","Number","246,815,861","e"
"1994","European Union - 27 countries (2007-2013)","Total","Females","Number","244,403,075",""
"1994","Euro area - 19 countries  (from 2015)","Total","Females","Number","161,274,466",""
"1994","Euro area - 18 countries (2014)","Total","Females","Number","159,336,542",""
"1994","Belgium","Total","Females","Number","5,160,407",""
"1994","Bulgaria","Total","Females","Number","4,308,125",""
"1994","Czechia","Total","Females","Number","5,314,716",""
"1994","Denmark","Total","Females","Number","2,633,200",""
"1994","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,819,609",""
"1994","Germany including former GDR","Total","Females","Number","41,819,609",""
"1994","Estonia","Total","Females","Number","790,952",""
"1994","Ireland","Total","Females","Number","1,801,045",""
"1994","Greece","Total","Females","Number","5,323,509",""
"1994","Spain","Total","Females","Number","20,130,190",""
"1994","France","Total","Females","Number","30,352,301",""
"1994","France (metropolitan)","Total","Females","Number","29,565,565",""
"1994","Croatia","Total","Females","Number","2,412,786","e"
"1994","Italy","Total","Females","Number","29,266,001",""
"1994","Cyprus","Total","Females","Number","318,440",""
"1994","Latvia","Total","Females","Number","1,365,402",""
"1994","Lithuania","Total","Females","Number","1,937,924",""
"1994","Luxembourg","Total","Females","Number","203,640",""
"1994","Hungary","Total","Females","Number","5,396,582",""
"1994","Malta","Total","Females","Number","189,690",""
"1994","Netherlands","Total","Females","Number","7,755,666",""
"1994","Austria","Total","Females","Number","4,107,857",""
"1994","Poland","Total","Females","Number","19,758,399",""
"1994","Portugal","Total","Females","Number","5,169,497",""
"1994","Romania","Total","Females","Number","11,579,217",""
"1994","Slovenia","Total","Females","Number","1,024,948",""
"1994","Slovakia","Total","Females","Number","2,736,408",""
"1994","Finland","Total","Females","Number","2,607,716",""
"1994","Sweden","Total","Females","Number","4,424,155",""
"1994","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","249,149,696","e"
"1994","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","246,736,910",""
"1994","European Free Trade Association","Total","Females","Number","5,898,542",""
"1994","Iceland","Total","Females","Number","132,113",""
"1994","Liechtenstein","Total","Females","Number","15,535",""
"1994","Norway","Total","Females","Number","2,186,187",""
"1994","Switzerland","Total","Females","Number","3,564,707",""
"1994","United Kingdom","Total","Females","Number","29,714,215",""
"1994","Montenegro","Total","Females","Number",":",""
"1994","North Macedonia","Total","Females","Number","966,976",""
"1994","Albania","Total","Females","Number",":",""
"1994","Serbia","Total","Females","Number",":",""
"1994","Turkey","Total","Females","Number","29,677,549",""
"1994","Andorra","Total","Females","Number","30,406",""
"1994","Belarus","Total","Females","Number",":",""
"1994","Bosnia and Herzegovina","Total","Females","Number",":",""
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1994","Moldova","Total","Females","Number",":",""
"1994","Monaco","Total","Females","Number",":",""
"1994","Russia","Total","Females","Number",":",""
"1994","San Marino","Total","Females","Number",":",""
"1994","Ukraine","Total","Females","Number",":",""
"1994","Armenia","Total","Females","Number",":",""
"1994","Azerbaijan","Total","Females","Number",":",""
"1994","Georgia","Total","Females","Number",":",""
"1995","European Union - 27 countries (from 2020)","Total","Females","Number","217,555,427","e"
"1995","European Union - 28 countries (2013-2020)","Total","Females","Number","247,342,883","e"
"1995","European Union - 27 countries (2007-2013)","Total","Females","Number","244,922,961",""
"1995","Euro area - 19 countries  (from 2015)","Total","Females","Number","161,656,202",""
"1995","Euro area - 18 countries (2014)","Total","Females","Number","159,730,419",""
"1995","Belgium","Total","Females","Number","5,175,903",""
"1995","Bulgaria","Total","Females","Number","4,297,452",""
"1995","Czechia","Total","Females","Number","5,312,697",""
"1995","Denmark","Total","Females","Number","2,642,394",""
"1995","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,893,638",""
"1995","Germany including former GDR","Total","Females","Number","41,893,638",""
"1995","Estonia","Total","Females","Number","776,811",""
"1995","Ireland","Total","Females","Number","1,810,405",""
"1995","Greece","Total","Females","Number","5,347,307",""
"1995","Spain","Total","Females","Number","20,221,727",""
"1995","France","Total","Females","Number","30,473,942",""
"1995","France (metropolitan)","Total","Females","Number","29,674,479",""
"1995","Croatia","Total","Females","Number","2,419,922","e"
"1995","Italy","Total","Females","Number","29,275,445",""
"1995","Cyprus","Total","Females","Number","325,432",""
"1995","Latvia","Total","Females","Number","1,346,259",""
"1995","Lithuania","Total","Females","Number","1,925,783",""
"1995","Luxembourg","Total","Females","Number","206,487",""
"1995","Hungary","Total","Females","Number","5,395,080",""
"1995","Malta","Total","Females","Number","191,354",""
"1995","Netherlands","Total","Females","Number","7,796,640",""
"1995","Austria","Total","Females","Number","4,112,289",""
"1995","Poland","Total","Females","Number","19,802,557",""
"1995","Portugal","Total","Females","Number","5,186,730",""
"1995","Romania","Total","Females","Number","11,568,996",""
"1995","Slovenia","Total","Females","Number","1,025,102",""
"1995","Slovakia","Total","Females","Number","2,747,306",""
"1995","Finland","Total","Females","Number","2,617,105",""
"1995","Sweden","Total","Females","Number","4,460,127",""
"1995","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","249,689,854","e"
"1995","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","247,269,932",""
"1995","European Free Trade Association","Total","Females","Number","5,937,622",""
"1995","Iceland","Total","Females","Number","133,087",""
"1995","Liechtenstein","Total","Females","Number","15,731",""
"1995","Norway","Total","Females","Number","2,198,153",""
"1995","Switzerland","Total","Females","Number","3,590,651",""
"1995","United Kingdom","Total","Females","Number","29,787,456",""
"1995","Montenegro","Total","Females","Number",":",""
"1995","North Macedonia","Total","Females","Number","977,388",""
"1995","Albania","Total","Females","Number",":",""
"1995","Serbia","Total","Females","Number",":",""
"1995","Turkey","Total","Females","Number","30,241,536",""
"1995","Andorra","Total","Females","Number","30,228",""
"1995","Belarus","Total","Females","Number",":",""
"1995","Bosnia and Herzegovina","Total","Females","Number",":",""
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1995","Moldova","Total","Females","Number",":",""
"1995","Monaco","Total","Females","Number",":",""
"1995","Russia","Total","Females","Number",":",""
"1995","San Marino","Total","Females","Number",":",""
"1995","Ukraine","Total","Females","Number",":",""
"1995","Armenia","Total","Females","Number",":",""
"1995","Azerbaijan","Total","Females","Number",":",""
"1995","Georgia","Total","Females","Number",":",""
"1996","European Union - 27 countries (from 2020)","Total","Females","Number","217,901,614","e"
"1996","European Union - 28 countries (2013-2020)","Total","Females","Number","247,750,778","e"
"1996","European Union - 27 countries (2007-2013)","Total","Females","Number","245,371,229",""
"1996","Euro area - 19 countries  (from 2015)","Total","Females","Number","162,041,857",""
"1996","Euro area - 18 countries (2014)","Total","Females","Number","160,128,210",""
"1996","Belgium","Total","Females","Number","5,184,262",""
"1996","Bulgaria","Total","Females","Number","4,281,347",""
"1996","Czechia","Total","Females","Number","5,304,829",""
"1996","Denmark","Total","Females","Number","2,658,805",""
"1996","Germany (until 1990 former territory of the FRG)","Total","Females","Number","41,992,676",""
"1996","Germany including former GDR","Total","Females","Number","41,992,676",""
"1996","Estonia","Total","Females","Number","765,837",""
"1996","Ireland","Total","Females","Number","1,822,709",""
"1996","Greece","Total","Females","Number","5,374,260",""
"1996","Spain","Total","Females","Number","20,307,916",""
"1996","France","Total","Females","Number","30,592,988",""
"1996","France (metropolitan)","Total","Females","Number","29,780,508",""
"1996","Croatia","Total","Females","Number","2,379,549","e"
"1996","Italy","Total","Females","Number","29,283,903",""
"1996","Cyprus","Total","Females","Number","331,524",""
"1996","Latvia","Total","Females","Number","1,330,734",""
"1996","Lithuania","Total","Females","Number","1,913,647",""
"1996","Luxembourg","Total","Females","Number","209,588",""
"1996","Hungary","Total","Females","Number","5,392,007",""
"1996","Malta","Total","Females","Number","191,434",""
"1996","Netherlands","Total","Females","Number","7,831,600",""
"1996","Austria","Total","Females","Number","4,116,117",""
"1996","Poland","Total","Females","Number","19,823,369",""
"1996","Portugal","Total","Females","Number","5,203,747",""
"1996","Romania","Total","Females","Number","11,548,426",""
"1996","Slovenia","Total","Females","Number","1,022,192",""
"1996","Slovakia","Total","Females","Number","2,754,078",""
"1996","Finland","Total","Females","Number","2,625,125",""
"1996","Sweden","Total","Females","Number","4,471,425",""
"1996","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","250,109,461","e"
"1996","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","247,729,912",""
"1996","European Free Trade Association","Total","Females","Number","5,972,195",""
"1996","Iceland","Total","Females","Number","133,648",""
"1996","Liechtenstein","Total","Females","Number","15,823",""
"1996","Norway","Total","Females","Number","2,209,212",""
"1996","Switzerland","Total","Females","Number","3,613,512",""
"1996","United Kingdom","Total","Females","Number","29,849,164",""
"1996","Montenegro","Total","Females","Number",":",""
"1996","North Macedonia","Total","Females","Number","984,009",""
"1996","Albania","Total","Females","Number",":",""
"1996","Serbia","Total","Females","Number",":",""
"1996","Turkey","Total","Females","Number","30,811,583",""
"1996","Andorra","Total","Females","Number","30,200",""
"1996","Belarus","Total","Females","Number",":",""
"1996","Bosnia and Herzegovina","Total","Females","Number",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1996","Moldova","Total","Females","Number",":",""
"1996","Monaco","Total","Females","Number",":",""
"1996","Russia","Total","Females","Number",":",""
"1996","San Marino","Total","Females","Number",":",""
"1996","Ukraine","Total","Females","Number",":",""
"1996","Armenia","Total","Females","Number",":",""
"1996","Azerbaijan","Total","Females","Number",":",""
"1996","Georgia","Total","Females","Number",":",""
"1997","European Union - 27 countries (from 2020)","Total","Females","Number","218,225,897","e"
"1997","European Union - 28 countries (2013-2020)","Total","Females","Number","248,136,119","e"
"1997","European Union - 27 countries (2007-2013)","Total","Females","Number","245,781,576",""
"1997","Euro area - 19 countries  (from 2015)","Total","Females","Number","162,419,061",""
"1997","Euro area - 18 countries (2014)","Total","Females","Number","160,516,889",""
"1997","Belgium","Total","Females","Number","5,198,446",""
"1997","Bulgaria","Total","Females","Number","4,263,435",""
"1997","Czechia","Total","Females","Number","5,297,052",""
"1997","Denmark","Total","Females","Number","2,670,184",""
"1997","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,057,327",""
"1997","Germany including former GDR","Total","Females","Number","42,057,327",""
"1997","Estonia","Total","Females","Number","756,506",""
"1997","Ireland","Total","Females","Number","1,840,254",""
"1997","Greece","Total","Females","Number","5,397,100",""
"1997","Spain","Total","Females","Number","20,391,551",""
"1997","France","Total","Females","Number","30,705,968",""
"1997","France (metropolitan)","Total","Females","Number","29,880,271",""
"1997","Croatia","Total","Females","Number","2,354,543","e"
"1997","Italy","Total","Females","Number","29,309,590",""
"1997","Cyprus","Total","Females","Number","337,118",""
"1997","Latvia","Total","Females","Number","1,318,111",""
"1997","Lithuania","Total","Females","Number","1,902,172",""
"1997","Luxembourg","Total","Females","Number","212,161",""
"1997","Hungary","Total","Females","Number","5,385,291",""
"1997","Malta","Total","Females","Number","192,953",""
"1997","Netherlands","Total","Females","Number","7,870,304",""
"1997","Austria","Total","Females","Number","4,120,947",""
"1997","Poland","Total","Females","Number","19,842,642",""
"1997","Portugal","Total","Females","Number","5,223,673",""
"1997","Romania","Total","Females","Number","11,518,907",""
"1997","Slovenia","Total","Females","Number","1,018,355",""
"1997","Slovakia","Total","Females","Number","2,760,498",""
"1997","Finland","Total","Females","Number","2,631,724",""
"1997","Sweden","Total","Females","Number","4,474,782",""
"1997","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","250,507,297","e"
"1997","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","248,152,754",""
"1997","European Free Trade Association","Total","Females","Number","5,994,903",""
"1997","Iceland","Total","Females","Number","134,641",""
"1997","Liechtenstein","Total","Females","Number","15,967",""
"1997","Norway","Total","Females","Number","2,220,570",""
"1997","Switzerland","Total","Females","Number","3,623,725",""
"1997","United Kingdom","Total","Females","Number","29,910,222",""
"1997","Montenegro","Total","Females","Number",":",""
"1997","North Macedonia","Total","Females","Number","994,484",""
"1997","Albania","Total","Females","Number",":",""
"1997","Serbia","Total","Females","Number",":",""
"1997","Turkey","Total","Females","Number","31,390,590",""
"1997","Andorra","Total","Females","Number","30,627",""
"1997","Belarus","Total","Females","Number",":",""
"1997","Bosnia and Herzegovina","Total","Females","Number","1,922,585",""
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1997","Moldova","Total","Females","Number",":",""
"1997","Monaco","Total","Females","Number",":",""
"1997","Russia","Total","Females","Number",":",""
"1997","San Marino","Total","Females","Number",":",""
"1997","Ukraine","Total","Females","Number",":",""
"1997","Armenia","Total","Females","Number",":",""
"1997","Azerbaijan","Total","Females","Number",":",""
"1997","Georgia","Total","Females","Number",":",""
"1998","European Union - 27 countries (from 2020)","Total","Females","Number","219,376,548","b"
"1998","European Union - 28 countries (2013-2020)","Total","Females","Number","249,356,447","e"
"1998","European Union - 27 countries (2007-2013)","Total","Females","Number","246,999,938","b"
"1998","Euro area - 19 countries  (from 2015)","Total","Females","Number","163,600,717","b"
"1998","Euro area - 18 countries (2014)","Total","Females","Number","161,710,110","b"
"1998","Belgium","Total","Females","Number","5,209,592",""
"1998","Bulgaria","Total","Females","Number","4,238,235",""
"1998","Czechia","Total","Females","Number","5,290,395",""
"1998","Denmark","Total","Females","Number","2,679,191",""
"1998","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,065,068",""
"1998","Germany including former GDR","Total","Females","Number","42,065,068",""
"1998","Estonia","Total","Females","Number","750,075",""
"1998","Ireland","Total","Females","Number","1,859,395",""
"1998","Greece","Total","Females","Number","5,429,540",""
"1998","Spain","Total","Females","Number","20,478,884",""
"1998","France","Total","Females","Number","30,822,400",""
"1998","France (metropolitan)","Total","Females","Number","29,982,781",""
"1998","Croatia","Total","Females","Number","2,356,509","e"
"1998","Italy","Total","Females","Number","29,332,801",""
"1998","Cyprus","Total","Females","Number","342,190",""
"1998","Latvia","Total","Females","Number","1,305,306",""
"1998","Lithuania","Total","Females","Number","1,890,607",""
"1998","Luxembourg","Total","Females","Number","214,687",""
"1998","Hungary","Total","Females","Number","5,377,960",""
"1998","Malta","Total","Females","Number","194,208",""
"1998","Netherlands","Total","Females","Number","7,914,118",""
"1998","Austria","Total","Females","Number","4,122,811",""
"1998","Poland","Total","Females","Number","19,858,815",""
"1998","Portugal","Total","Females","Number","5,248,376",""
"1998","Romania","Total","Females","Number","11,499,014",""
"1998","Slovenia","Total","Females","Number","1,016,763",""
"1998","Slovakia","Total","Females","Number","2,765,645",""
"1998","Finland","Total","Females","Number","2,638,251",""
"1998","Sweden","Total","Females","Number","4,475,712",""
"1998","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","251,740,990","be"
"1998","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","249,384,481","b"
"1998","European Free Trade Association","Total","Females","Number","6,015,765",""
"1998","Iceland","Total","Females","Number","135,937",""
"1998","Liechtenstein","Total","Females","Number","16,113",""
"1998","Norway","Total","Females","Number","2,232,493",""
"1998","Switzerland","Total","Females","Number","3,631,222",""
"1998","United Kingdom","Total","Females","Number","29,979,899",""
"1998","Montenegro","Total","Females","Number",":",""
"1998","North Macedonia","Total","Females","Number","1,000,065",""
"1998","Albania","Total","Females","Number",":",""
"1998","Serbia","Total","Females","Number",":",""
"1998","Turkey","Total","Females","Number","31,971,594",""
"1998","Andorra","Total","Females","Number","31,025",""
"1998","Belarus","Total","Females","Number",":",""
"1998","Bosnia and Herzegovina","Total","Females","Number",":",""
